tweet_id,user_id,screen_name,created_at,favorite_count,retweet_count,text,truncated_tweet,retweet
1.24E+18,110522065,SPGlobal,3/17/20 18:05,1,1,Webinar registration now open: S&amp;P Global Ratings' Chief US Economist Beth Ann Bovino and the US Public Finance sector leads will provide their views on the impact of the #COVID19 Pandemic on the economy and across the sectors. Join us this Thursday: https://t.co/PIdjJjHEMK https://t.co/hcjcORjjnU,Webinar registration now open: S&amp;P Global Ratings' Chief US Economist Beth Ann Bovino and the US Public Finance sector leads will provide their views on the impact of the #COVID19 Pandemic on the economy and across the sectors. Join us this Thursday: https://t.co/PIdjJjHEMK https://t.co/hcjcORjjnU,original
1.24E+18,7.53E+17,macysnews,3/17/20 18:05,17,20,"Macy＊s, Inc. Temporarily Closes Stores Nationwide in Response to COVID-19 Outbreak https://t.co/kyUH0dzz7u","Macy＊s, Inc. Temporarily Closes Stores Nationwide in Response to COVID-19 Outbreak https://t.co/kyUH0dzz7u",original
1.24E+18,27602545,KofC,3/17/20 18:12,40,8,Knights put their faith into action everyday and will continue to do so during #COVID19. Here are our suggestions of you can serve your community right now (THREAD),Knights put their faith into action everyday and will continue to do so during #COVID19. Here are our suggestions of you can serve your community right now (THREAD),original
1.24E+18,27602545,KofC,3/17/20 18:12,8,3,2) Cancel all in-person KofC meetings and activities until further notice to limit the virus' spread #COVID19,2) Cancel all in-person KofC meetings and activities until further notice to limit the virus' spread #COVID19,original
1.24E+18,27602545,KofC,3/17/20 18:12,12,4,"3) Leave no Knight or neighbor behind. Please make sure the members of your council and community, especially the elderly and those with underlying medical conditions, have food and necessities at this time #COVID19","3) Leave no Knight or neighbor behind. Please make sure the members of your council and community, especially the elderly and those with underlying medical conditions, have food and necessities at this time #COVID19",original
1.24E+18,27602545,KofC,3/17/20 18:12,14,5,"4) Give blood. Many communities are facing blood shortages. We pioneered national blood drives, and this lifesaving activity remains an important part of our charitable work #COVID19","4) Give blood. Many communities are facing blood shortages. We pioneered national blood drives, and this lifesaving activity remains an important part of our charitable work #COVID19",original
1.24E+18,27602545,KofC,3/17/20 18:12,10,4,Learn more about how you can still help your community here: https://t.co/s6UMGaOMx9 #COVID19,Learn more about how you can still help your community here: https://t.co/s6UMGaOMx9 #COVID19,original
1.24E+18,12492842,citrix,3/17/20 18:12,50,44,"In light of concerns around the Coronavirus, Citrix has decided to change its annual #CitrixSynergy event this year into a free virtual event.  More details will follow shortly as to how the event will look - so be sure to check back soon for more details

https://t.co/fKWPuFlMPn https://t.co/VwGl5Sfy86","In light of concerns around the Coronavirus, Citrix has decided to change its annual #CitrixSynergy event this year into a free virtual event.  More details will follow shortly as to how the event will look - so be sure to check back soon for more details

https://t.co/fKWPuFlMPn https://t.co/VwGl5Sfy86",original
1.24E+18,7.39E+17,tribpub,3/17/20 18:13,0,11,"News is moving fast on the coronavirus, so we're rounding up all the Illinois updates for today here. We've lowered the paywall on this story as a public service. https://t.co/KgnT3HC7tQ","RT @chicagotribune: News is moving fast on the coronavirus, so we're rounding up all the Illinois updates for today here. We've lowered the＃",retweet
1.24E+18,378197959,3M,3/17/20 18:16,1,0,"@JohnBoelts Hi John - Thank you for reaching out to us. Here is a helpful document that compares Surgical N95 vs. Standard N95: https://t.co/CHOioG0B1v. 
Thank you.","@JohnBoelts Hi John - Thank you for reaching out to us. Here is a helpful document that compares Surgical N95 vs. Standard N95: https://t.co/CHOioG0B1v. 
Thank you.",original
1.24E+18,28676469,DaVita,3/17/20 18:18,15,11,"Thank you to all of our teammates and health care professionals around the world who are working relentlessly to keep patients and teammates healthy and informed during this time. For the latest from DaVita on COVID-19, visit our website. https://t.co/B4wIO0dLKc https://t.co/rO1YJehsxl","Thank you to all of our teammates and health care professionals around the world who are working relentlessly to keep patients and teammates healthy and informed during this time. For the latest from DaVita on COVID-19, visit our website. https://t.co/B4wIO0dLKc https://t.co/rO1YJehsxl",original
1.24E+18,378197959,3M,3/17/20 18:21,0,0,@KathyChute1 Hi Kathy - Thank you for reaching out to us. We have been committed to a balanced distribution of respirators to our existing industrial and healthcare customers. We continue to maximize production at our manufacturing facilities in the U.S. for N95 respirators. Thank you.,@KathyChute1 Hi Kathy - Thank you for reaching out to us. We have been committed to a balanced distribution of respirators to our existing industrial and healthcare customers. We continue to maximize production at our manufacturing facilities in the U.S. for N95 respirators. Thank you.,original
1.24E+18,25565709,amwater,3/17/20 18:23,1,0,"With the COVID - 19 pandemic, we＊re all spending more time at home this week, take a moment to reduce the stress of unwanted leaks by taking these proactive measures to protect your home. https://t.co/thS3k8IP7a  #FixALeakWeek","With the COVID - 19 pandemic, we＊re all spending more time at home this week, take a moment to reduce the stress of unwanted leaks by taking these proactive measures to protect your home. https://t.co/thS3k8IP7a  #FixALeakWeek",original
1.24E+18,733462130,FMCCorp,3/17/20 18:25,6,3,Symptoms of COVID-19 are similar to other common illnesses. Safety is one of FMC's values and top priorities. Keeping ourselves safe and healthy helps keep others safe and healthy. Know the signs of COVID-19. Learn the symptoms here from the @CDCgov #Coronavirus https://t.co/xWpc6J3Dbj,Symptoms of COVID-19 are similar to other common illnesses. Safety is one of FMC's values and top priorities. Keeping ourselves safe and healthy helps keep others safe and healthy. Know the signs of COVID-19. Learn the symptoms here from the @CDCgov #Coronavirus https://t.co/xWpc6J3Dbj,original
1.24E+18,65174274,Fidelity,3/17/20 18:26,0,0,"@Suzydazzle1 As COVID-19 and market volatility continue, Fidelity is committed to helping its customers with their financial needs and access to accounts. High demand brings record interactions. Our associates are working hard to ensure full access, and we apologize for any inconvenience.","@Suzydazzle1 As COVID-19 and market volatility continue, Fidelity is committed to helping its customers with their financial needs and access to accounts. High demand brings record interactions. Our associates are working hard to ensure full access, and we apologize for any inconvenience.",original
1.24E+18,378197959,3M,3/17/20 18:26,0,0,"@Vishal_Reloaded Hi Vishal - Please note that we have not changed the prices we charge for our products as a result of the COVID-19 outbreak, but we cannot control the prices dealers or retailers charge for 3M products. Thank you.","@Vishal_Reloaded Hi Vishal - Please note that we have not changed the prices we charge for our products as a result of the COVID-19 outbreak, but we cannot control the prices dealers or retailers charge for 3M products. Thank you.",original
1.24E+18,934635769,InglesAdvantage,3/17/20 18:26,0,0,"""@Mtnbiker15 this is a tricky situation...how do we have our store managers  \""police\"" this and force our customers to stay 6ft from each other?  We hope that our customers and public are paying attention to CDC and Public Health guidelines.""","""@Mtnbiker15 this is a tricky situation...how do we have our store managers  \""police\"" this and force our customers to stay 6ft from each other?  We hope that our customers and public are paying attention to CDC and Public Health guidelines.""",original
1.24E+18,40924038,Univision,3/17/20 18:30,15,2,※La ayuda va a llegar lenta§: efectos del coronavirus golpear芍n especialmente las finanzas de los m芍s vulnerables. https://t.co/xlXamRBVqN https://t.co/ycJRr6bpOS,※La ayuda va a llegar lenta§: efectos del coronavirus golpear芍n especialmente las finanzas de los m芍s vulnerables. https://t.co/xlXamRBVqN https://t.co/ycJRr6bpOS,original
1.24E+18,82653001,DominionEnergy,3/17/20 18:35,11,16,"Be on the lookout for scammers attempting to take advantage of consumers.

We never call, text or email you to request personal information such as your SSN, credit card or bank account number. We've suspended residential disconnects for nonpayment during the COVID-19 pandemic. https://t.co/FB8uUgGg0o","Be on the lookout for scammers attempting to take advantage of consumers.

We never call, text or email you to request personal information such as your SSN, credit card or bank account number. We've suspended residential disconnects for nonpayment during the COVID-19 pandemic. https://t.co/FB8uUgGg0o",original
1.24E+18,319211282,MagellanHealth,3/17/20 18:40,0,2,"The #COVID19 global pandemic is taking a physical, mental and emotional toll on doctors, nurses, healthcare workers and caregivers. Learn about compassion fatigue and tips for preventing it from our chief medical officer Varun Choudhary in today's blog: https://t.co/p9HdmK1obQ https://t.co/CSUzDJvOlE","RT @Magellan_C_C: The #COVID19 global pandemic is taking a physical, mental and emotional toll on doctors, nurses, healthcare workers and c＃",retweet
1.24E+18,741372751,WolverineWW,3/17/20 18:41,0,3,As our world works to better understand and respond to the impacts of COVID-19; an update regarding Chaco＊s response and our operations. https://t.co/Lg7IXru4Ed https://t.co/2uP4O95gjH,RT @chacousa: As our world works to better understand and respond to the impacts of COVID-19; an update regarding Chaco＊s response and our＃,retweet
1.24E+18,23333355,sproutsfm,3/17/20 18:42,0,0,"@elizabitch_11 Hi Elizabeth, our team members are following CDC guidelines to protect themselves, their colleagues, and our customers. We are asking them to stay home if they have any symptoms or do not feel well, and we are supporting them financially during this time. Thanks!","@elizabitch_11 Hi Elizabeth, our team members are following CDC guidelines to protect themselves, their colleagues, and our customers. We are asking them to stay home if they have any symptoms or do not feel well, and we are supporting them financially during this time. Thanks!",original
1.24E+18,69687111,Cognizant,3/17/20 18:47,13,4,Contending with the COVID-19 Pandemic: Keeping Your Business Running &amp; People Healthy [BLOG] via Cognizant＊s Bryan Hill and Robert Molina. #coronavirus https://t.co/zPPNp3mjxH,Contending with the COVID-19 Pandemic: Keeping Your Business Running &amp; People Healthy [BLOG] via Cognizant＊s Bryan Hill and Robert Molina. #coronavirus https://t.co/zPPNp3mjxH,original
